video_id,query_id,actual,seed_id,similarity,status
6195,13,True,6125,1.0,E
6196,13,True,6125,1.0,E
6197,13,True,6125,1.0,E
6198,13,True,6125,1.0,E
6199,13,True,6125,1.0,E
6200,13,True,6125,0.8279997173424463,S
6201,13,True,6125,0.8648414319217628,S
6202,13,True,6125,0.9764090881832693,S
6203,13,True,6125,1.0,E
6204,13,True,6125,0.9530892427582793,S
6205,13,True,6125,0.922663942488013,S
6206,13,True,6125,0.9440087745105661,S
6207,13,True,6125,1.0,E
6208,13,True,6125,0.8029755570336492,S
6209,13,True,6125,1.0,E
6210,13,True,6125,1.0,E
6211,13,True,6125,1.0,E
6212,13,True,6125,1.0,E
6213,13,True,6125,0.905313029646168,S
6214,13,True,6125,0.8754989017727347,S
6215,13,True,6125,1.0,E
6216,13,True,6125,0.9021348835606879,S
6217,13,True,6125,1.0,E
6218,13,True,6125,1.0,E
6219,13,True,6125,0.8648414319217628,S
6220,13,True,6125,1.0,E
6221,13,True,6125,0.8221879329556654,S
6222,13,True,6125,0.8221879329556654,S
6223,13,True,6125,0.9145749004972779,S
6224,13,True,6125,1.0,E
6225,13,True,6125,0.9473582327115426,S
6226,13,True,6125,0.9070684292274852,S
6227,13,True,6125,1.0,E
6228,13,True,6125,1.0,E
6229,13,True,6125,1.0,E
6230,13,True,6125,1.0,E
6231,13,True,6125,1.0,E
6232,13,True,6125,1.0,E
6233,13,True,6125,0.8029755570336492,S
6234,13,True,6125,0.8820678752994023,S
6235,13,True,6125,0.8029755570336492,S
6236,13,True,6125,0.9021348835606879,S
6237,13,True,6125,0.9332420708475405,S
6238,13,True,6125,0.8029755570336492,S
6239,13,True,6125,0.9296955621775848,S
6240,13,True,6125,0.922663942488013,S
6241,13,True,6125,1.0,E
6242,13,True,6125,0.7237351065773654,S
6243,13,True,6125,1.0,E
6244,13,True,6125,0.8029755570336492,S
6245,13,True,6125,1.0,E
6246,13,True,6125,1.0,E
6247,13,True,6125,1.0,E
6248,13,True,6125,1.0,E
6249,13,True,6125,0.8941786865106092,S
6250,13,True,6125,1.0,E
6251,13,True,6125,1.0,E
6252,13,True,6125,1.0,E
6253,13,True,6125,0.8029755570336492,S
6254,13,True,6125,0.7056457825563287,S
6255,13,True,6125,0.9145749004972779,S
6256,13,True,6125,1.0,E
6257,13,True,6125,1.0,E
6258,13,True,6125,0.8029755570336492,S
6259,13,True,6125,0.9145749004972779,S
6260,13,True,6125,1.0,E
6261,13,True,6125,1.0,E
6262,13,True,6125,0.8029755570336492,S
6263,13,True,6125,0.7762817023355472,S
6264,13,True,6125,1.0,E
6265,13,True,6125,1.0,E
6266,13,True,6125,0.7569658777837825,S
6267,13,True,6125,0.8029755570336492,S
6268,13,True,6125,1.0,E
6269,13,True,6125,0.7712518467768821,S
6270,13,True,6125,0.8029755570336492,S
6271,13,True,6125,0.7664444126824949,S
6272,13,True,6125,0.9259500139464503,S
6273,13,True,6125,0.6604239536215583,S
6274,13,True,6125,0.8029755570336492,S
6275,13,True,6125,1.0,E
6276,13,True,6125,0.9017889442515117,S
6277,13,True,6125,0.8189300989400562,S
6278,13,True,6125,0.9349635798762913,S
6279,13,True,6125,1.0,E
6280,13,True,6125,0.8910773407225634,S
6281,13,True,6125,0.9345712241641249,S
6282,13,True,6125,0.9356767104288072,S
6283,13,True,6125,1.0,E
6284,13,True,6125,0.9324708338972714,S
6285,13,True,6125,1.0,E
6286,13,True,6125,0.7712518467768821,S
6287,13,True,6125,1.0,E
6288,13,True,6125,1.0,E
6289,13,True,6125,0.9061134940896826,S
6290,13,True,6125,1.0,E
6291,13,True,6125,0.9569566443671453,S
6292,13,True,6125,1.0,E
6293,13,False,6125,0.055012389651335994,X
6294,13,True,6125,0.8902140779431058,S
6295,13,True,6125,1.0,E
6296,13,True,6125,0.8295370320210456,S
6297,13,True,6125,0.8029755570336492,S
6298,13,True,6125,1.0,E
6299,13,True,6125,1.0,E
6300,13,True,6125,0.9764090881832693,S
6301,13,True,6125,0.8029755570336492,S
6302,13,True,6125,1.0,E
6303,13,True,6125,1.0,E
6304,13,True,6125,1.0,E
6305,13,True,6125,1.0,E
6306,13,True,6125,0.8029755570336492,S
6307,13,True,6125,1.0,E
6308,13,True,6125,0.8029755570336492,S
6309,13,True,6125,1.0,E
6310,13,True,6125,1.0,E
6311,13,True,6125,0.8221879329556654,S
6312,13,True,6125,0.9541973029246619,S
6313,13,True,6125,0.9349635798762913,S
6314,13,True,6125,0.8189300989400562,S
6315,13,True,6125,0.9281805218901213,S
6316,13,True,6125,0.5862210326573044,S
6317,13,True,6125,1.0,E
6318,13,True,6125,0.936414193582534,S
6319,13,True,6125,1.0,E
6320,13,True,6125,0.9541433715196821,S
6321,13,True,6125,1.0,E
6322,13,True,6125,0.8029755570336492,S
6323,13,True,6125,1.0,E
6324,13,True,6125,1.0,E
6325,13,True,6125,1.0,E
6326,13,True,6125,0.8932011084272075,V
6327,13,True,6125,0.8029755570336492,S
6328,13,True,6125,1.0,E
6329,13,True,6125,0.9324617915454894,S
6330,13,True,6125,1.0,E
6331,13,True,6125,1.0,E
6332,13,True,6125,0.9662094752463625,S
6333,13,True,6125,1.0,E
6334,13,True,6125,0.8029755570336492,S
6335,13,True,6125,1.0,E
6336,13,True,6125,1.0,E
6337,13,True,6125,1.0,E
6338,13,True,6125,0.8221879329556654,S
6339,13,True,6125,1.0,E
6340,13,True,6125,0.9097285420687173,S
6341,13,True,6125,0.8029755570336492,S
6342,13,True,6125,0.7561662102437462,S
6343,13,True,6125,1.0,E
6344,13,True,6125,1.0,E
6345,13,True,6125,1.0,E
6346,13,True,6125,1.0,E
6347,13,True,6125,1.0,E
6348,13,True,6125,0.9296955621775848,S
6349,13,True,6125,0.921792065276691,S
6350,13,True,6125,1.0,E
6351,13,True,6125,0.8584542971099571,S
6352,13,True,6125,0.921792065276691,S
6353,13,True,6125,0.8241805774469428,S
6354,13,True,6125,0.9097285420687173,S
6355,13,True,6125,0.9296955621775848,S
6356,13,True,6125,0.7470367101975403,S
6357,13,True,6125,1.0,E
6358,13,True,6125,0.8029755570336492,S
6359,13,True,6125,0.829583610132267,S
6360,13,True,6125,0.8029755570336492,S
6361,13,True,6125,0.8910773407225634,S
6362,13,True,6125,1.0,E
6363,13,True,6125,1.0,E
6364,13,True,6125,0.921792065276691,S
6365,13,True,6125,1.0,E
6366,13,True,6125,0.7742071983686536,S
6367,13,True,6125,1.0,E
6368,13,True,6125,1.0,E
6369,13,True,6125,0.8029755570336492,S
6370,13,True,6125,0.9349635798762913,S
6371,13,True,6125,1.0,E
6372,13,True,6125,0.8403713529006335,S
6373,13,True,6125,0.9097285420687173,S
6374,13,True,6125,0.9103706813111315,S
6375,13,True,6125,0.8029755570336492,S
6376,13,False,6125,0.3010597866099923,X
6377,13,True,6125,0.8188814268258796,S
6378,13,True,6125,0.9332420708475405,S
6379,13,True,6125,1.0,E
6380,13,True,6125,0.8221582995332896,S
6381,13,True,6125,0.921019507489132,S
6382,13,True,6125,0.9349635798762913,S
6383,13,True,6125,0.775142898486146,S
6384,13,True,6125,0.8087314231653359,S
6385,13,True,6125,0.8355826239191314,S
6386,13,True,6125,1.0,E
6387,13,True,6125,1.0,E
6388,13,True,6125,0.7950346318636338,S
6389,13,True,6125,0.7418924740209479,S
6390,13,True,6125,1.0,E
6391,13,True,6125,1.0,E
6392,13,True,6125,1.0,E
6393,13,True,6125,0.8812020904175617,S
6394,13,True,6125,0.8221879329556654,S
6395,13,True,6125,0.8189300989400562,S
6396,13,True,6125,0.921792065276691,S
6397,13,True,6125,0.7829523115469589,S
6398,13,True,6125,0.9349635798762913,S
6399,13,True,6125,0.9019078700441475,S
6400,13,True,6125,0.8740904427162995,S
6401,13,True,6125,0.905229379183312,S
6402,13,True,6125,1.0,E
6403,13,True,6125,1.0,E
6404,13,True,6125,0.8029755570336492,S
6405,13,True,6125,0.9088795115850286,S
6406,13,True,6125,1.0,E
6407,13,True,6125,0.9570902452337832,S
6408,13,True,6125,0.9295573331912318,S
6409,13,True,6125,0.9349635798762913,S
6410,13,True,6125,0.8584542971099571,S
6411,13,True,6125,0.8221879329556654,S
6412,13,True,6125,0.8029755570336492,S
6413,13,True,6125,0.9017889442515117,S
6414,13,True,6125,0.9145749004972779,S
6415,13,True,6125,1.0,E
6416,13,True,6125,1.0,E
6417,13,True,6125,1.0,E
6418,13,True,6125,1.0,E
6419,13,True,6125,0.7829523115469589,S
6420,13,True,6125,1.0,E
6421,13,True,6125,0.8884168022157873,S
6422,13,True,6125,1.0,E
6423,13,True,6125,1.0,E
6424,13,True,6125,0.9061638478911147,S
6425,13,True,6125,1.0,E
6426,13,True,6125,1.0,E
6427,13,True,6125,1.0,E
6428,13,True,6125,0.905305182414294,S
6429,13,True,6125,0.487974713018082,S
6430,13,True,6125,1.0,E
6431,13,False,6125,0.161358846413157,X
6432,13,True,6125,1.0,E
6433,13,True,6125,1.0,E
6434,13,True,6125,0.9145749004972779,S
6435,13,True,6125,1.0,E
6436,13,True,6125,0.9021348835606879,S
6437,13,True,6125,0.7642804951314061,S
6438,13,True,6125,1.0,E
6439,13,True,6125,0.921792065276691,S
6440,13,True,6125,0.8029755570336492,S
6441,13,True,6125,0.8029755570336492,S
6442,13,True,6125,0.9145749004972779,S
6443,13,True,6125,0.9325267139976263,S
6444,13,True,6125,1.0,E
6445,13,True,6125,0.8126103883341047,S
6446,13,True,6125,0.8029755570336492,S
6447,13,True,6125,1.0,E
6448,13,True,6125,0.9332420708475405,S
6449,13,True,6125,0.9349635798762913,S
6450,13,True,6125,0.8910773407225634,S
6451,13,True,6125,0.7807600167500317,S
6452,13,True,6125,0.9021348835606879,S
6453,13,True,6125,0.8221879329556654,S
6454,13,True,6125,1.0,E
6455,13,True,6125,0.9504118968086932,S
6456,13,True,6125,1.0,E
6457,13,True,6125,1.0,E
6458,13,True,6125,0.5921932055191944,S
6459,13,True,6125,1.0,E
6460,13,True,6125,0.8029755570336492,S
6461,13,True,6125,1.0,E
6462,13,True,6125,0.8029755570336492,S
6463,13,True,6125,0.887203762120596,S
6464,13,True,6125,0.921792065276691,S
6465,13,True,6125,0.9349635798762913,S
6466,13,True,6125,0.921792065276691,S
6467,13,True,6125,0.8189300989400562,S
6468,13,True,6125,1.0,E
6469,13,True,6125,0.8648414319217628,S
6470,13,True,6125,0.8029755570336492,S
6471,13,True,6125,0.6179796850263509,S
6472,13,False,6125,0.4562515618088073,X
6473,13,True,6125,0.8029755570336492,S
6474,13,False,6125,0.14777692198160874,X
6475,13,False,6125,0.05116135079596151,X
6476,13,False,6125,0.09853875168140346,X
6477,13,False,6125,0.15026666795513774,x
6478,13,True,6125,0.9373437724448542,S
6479,13,True,6125,0.9764090881832693,S
6480,13,True,6125,0.8029755570336492,S
6481,13,True,6125,0.9097285420687173,S
6482,13,True,6125,0.9145749004972779,S
6483,13,True,6125,1.0,E
6484,13,True,6125,1.0,E
6485,13,True,6125,0.9325267139976263,S
6486,13,True,6125,1.0,E
6487,13,False,6125,0.2650274766578512,-1
6488,13,False,6125,0.3990638996405719,X
6489,13,False,6125,0.33940653390967457,X
6490,13,False,6125,0.15282325149593726,X
6491,13,True,6125,1.0,E
6492,13,True,6125,0.8029755570336492,S
6493,13,False,6125,0.47238695087697874,X
6494,13,True,6125,0.8029755570336492,S
6495,13,True,6125,1.0,E
6496,13,False,6125,0.0,X
6497,13,False,6125,0.15386285319441603,X
6498,13,False,6125,0.4580510440135594,X
6499,13,False,6125,0.4141047480902458,-1
6500,13,False,6125,0.1543322574460933,X
6501,13,False,6125,0.25902583141475627,-1
6502,13,True,6125,0.9418512422741091,S
6503,13,True,6125,0.8886952621028393,S
6504,13,False,6125,0.4692068912285117,X
6505,13,True,6125,0.9245477888221508,S
6506,13,True,6125,0.8783699211895797,S
6507,13,True,6125,0.9134922830361791,S
6508,13,True,6125,0.8718290583389072,S
6509,13,True,6125,0.8616792073780137,S
6510,13,True,6125,0.8785287262203726,S
6511,13,False,6125,0.7920160428276627,-1
6512,13,True,6125,0.8616792073780137,S
6513,13,True,6125,0.8748173275855609,S
6514,13,True,6125,0.8568315862572321,S
6515,13,True,6125,0.838230557114049,S
6516,13,True,6125,0.8566282058954229,S
6517,13,False,6125,0.10824241576218362,X
6518,13,True,6125,0.8616792073780137,S
6519,13,True,6125,0.9264876116979256,S
6520,13,True,6125,0.49372520942705217,S
6521,13,True,6125,0.8886952621028393,S
6522,13,True,6125,0.7901124776516312,S
6523,13,True,6125,0.918454096639909,S
6524,13,True,6125,0.8886952621028393,S
6525,13,False,6125,0.04650555910670652,X
6526,13,True,6125,0.8886952621028393,S
6527,13,True,6125,0.8051933572016636,S
6528,13,False,6125,0.0,X
6529,13,True,6125,0.8886952621028393,S
6530,13,True,6125,0.7486962009281575,S
6531,13,False,6125,0.0,X
6532,13,False,6125,0.0,X
6533,13,False,6125,0.40426194712596925,X
6534,13,False,6125,0.1551630326403568,X
6535,13,False,6125,0.1551630326403568,X
6536,13,False,6125,0.7920160428276627,-1
6537,13,True,6125,0.9418512422741091,S
6538,13,True,6125,0.838230557114049,S
6539,13,True,6125,0.9145749004972779,S
6540,13,True,6125,0.922663942488013,S
6541,13,True,6125,0.8821264957472931,S
6542,13,False,6125,0.0,X
6543,13,True,6125,1.0,E
